Date,Local_Market,Local_Price_LKR,Export_Market,Export_Price_USD,Mango_Age_Days,Days_To_Maturity,Temp_C,Humidity_%,Region,weather,Harvesting_after_3months_price
2015-12-15,Pettah,284.05,Paris,1.609,59,61,27.2,63,Ampara,Clear,306.72
2020-09-04,Colombo,437.04,Doha,1.461,131,10,24.965928837377376,82,Kandy,Haze,462.36
2016-06-02,Colombo,376.58,London,1.84,101,42,28.1,100,Kalutara,Thunderstorm,373.97
2019-10-15,Colombo,240.45,London,1.43,9,129,36.06144973228561,69,Polonnaruwa,Sand,238.29
2018-10-16,Colombo,327.78,Paris,1.797,85,64,22.1,64,Ampara,Tornado,362.9
2021-01-29,Pettah,353.02,Doha,1.281,107,38,28.817436597428017,100,Batticaloa,Mist,390.2
2021-09-15,Pettah,269.8,Dubai,1.095,19,120,25.15648471067908,62,Ampara,Snow,267.58
2023-11-30,Dambulla,194.1,Doha,0.989,11,110,22.2,81,Puttalam,Rain,218.36
2016-04-11,Dambulla,203.09,Doha,0.977,6,113,24.2,86,Jaffna,Thunderstorm,193.21
2022-05-26,Pettah,228.63,Dubai,1.182,12,116,28.3,92,Mullaitivu,Drizzle,239.68
2015-08-16,Colombo,295.6,Dubai,1.286,24,121,23.248436869685317,70,Kandy,Smoke,300.05
2024-01-13,Pettah,243.15,Doha,1.062,30,76,22.5,52,Kegalle,Squall,286.16
2017-04-21,Dambulla,342.32,London,2.169,115,1,38.36922984208909,57,Polonnaruwa,Haze,354.06
2019-08-05,Dambulla,293.72,London,1.821,97,57,27.6,34,Trincomalee,Clear,303.76
2018-10-26,Colombo,267.47,London,1.648,8,128,33.799192905635465,59,Mullaitivu,Sand,256.14
2017-07-29,Dambulla,230.94,Doha,0.986,9,123,29.895115983319087,56,Hambantota,Dust,228.83
2022-08-01,Dambulla,358.86,Dubai,1.446,109,34,26.7134663755333,75,Matara,Dust,374.93
2024-11-29,Pettah,253.95,Doha,0.947,8,122,25.595928836928046,61,Galle,Mist,276.81
2020-02-21,Colombo,383.77,Doha,1.371,127,9,23.62776658411719,76,Jaffna,Mist,447.95
2015-04-26,Dambulla,367.07,London,1.962,119,1,30.4,60,Gampaha,Thunderstorm,371.88
2020-08-10,Dambulla,236.94,Paris,1.625,51,60,27.2,78,Monaragala,Rain,238.72
2022-12-10,Dambulla,216.73,Dubai,1.315,53,60,22.72053649331233,87,Anuradhapura,Snow,245.67
2022-01-06,Pettah,273.05,London,1.583,13,123,27.2,74,Kalutara,Squall,324.01
2023-06-30,Dambulla,216.37,Doha,0.946,8,117,28.63649583121822,83,Matara,Haze,219.4
2015-09-03,Colombo,446.79,Doha,1.394,132,1,23.357436021180476,69,Kandy,Sand,451.16
2024-07-23,Colombo,369.49,London,1.665,101,64,28.1,100,Colombo,Rain,388.62
2020-09-05,Colombo,301.79,Paris,1.484,41,84,23.916940112812263,70,Matara,Snow,290.67
2016-09-01,Colombo,246.69,Dubai,1.063,11,122,20.604889976361235,57,Matara,Mist,254.36
2020-04-10,Pettah,288.87,London,1.583,64,64,32.5,74,Matale,Squall,294.55
2016-06-03,Colombo,229.18,Dubai,1.131,23,112,25.538308311069702,81,Anuradhapura,Sand,241.31
2018-07-12,Pettah,366.73,Dubai,1.447,122,8,29.289649752130483,65,Mannar,Smoke,400.18
2020-08-18,Colombo,312.81,London,1.608,96,38,28.1,64,Hambantota,Squall,327.99
2023-11-24,Colombo,357.92,Dubai,1.358,99,55,29.59972784340515,66,Colombo,Dust,402.73
2023-06-18,Colombo,321.18,Dubai,1.371,79,62,30.580215299567456,71,Mullaitivu,Smoke,319.74
2020-09-15,Dambulla,275.36,Dubai,1.275,70,55,23.166790477277576,74,Mannar,Fog,274.59
2019-11-08,Pettah,251.32,Doha,1.006,32,62,24.038585371476973,64,Matale,Snow,305.21
2022-04-08,Pettah,287.64,Dubai,1.263,62,85,33.4037416040011,57,Matale,Haze,283.14
2020-11-21,Dambulla,185.48,Dubai,1.166,21,131,27.659739662407645,86,Jaffna,Snow,217.78
2020-01-18,Pettah,318.7,London,1.357,37,30,27.3,69,Vavuniya,Rain,342.3
2019-11-17,Colombo,494.18,Dubai,1.359,131,4,31.5,100,Kalutara,Drizzle,584.34
2015-11-10,Pettah,275.14,Doha,0.979,64,56,32.1,54,Matale,Tornado,320.17
2023-08-24,Colombo,330.04,Dubai,1.299,92,35,24.7,83,Anuradhapura,Rain,319.07
2019-12-02,Pettah,228.18,Doha,0.999,14,122,31.95691835286089,75,Kandy,Ash,254.65
2022-10-28,Colombo,326.44,Dubai,1.12,53,43,22.7,68,Vavuniya,Clouds,332.18
2021-12-11,Pettah,323.06,Dubai,1.255,82,79,26.773742332804968,66,Colombo,Dust,337.12
2024-02-20,Pettah,215.63,Dubai,1.016,6,129,37.3,75,Kilinochchi,Rain,242.15
2017-09-22,Dambulla,180.62,Doha,0.942,4,128,24.561557079494293,72,Badulla,Snow,176.48
2019-05-07,Pettah,324.88,Paris,1.463,72,36,25.1,84,Mannar,Clear,344.36
2016-06-05,Dambulla,193.29,London,1.472,16,115,26.0,69,Badulla,Clear,186.38
2016-07-18,Dambulla,227.49,Doha,0.9,17,115,25.325016847427715,68,Hambantota,Mist,237.81
2020-05-07,Dambulla,277.21,Dubai,1.31,86,56,32.043890842188254,55,Trincomalee,Sand,283.55
2020-05-08,Pettah,451.51,London,2.085,128,4,35.004059099965126,81,Kandy,Haze,470.78
2016-08-31,Dambulla,225.08,Dubai,1.182,37,74,30.7,64,Badulla,Clouds,242.7
2015-11-27,Pettah,353.85,Doha,1.026,100,33,33.7,52,Matale,Clear,404.25
2020-05-22,Dambulla,235.17,London,1.6,22,120,29.7,95,Batticaloa,Squall,234.89
2020-06-27,Dambulla,216.07,London,1.736,28,39,29.9,84,Polonnaruwa,Drizzle,225.4
2017-07-17,Dambulla,233.58,Dubai,1.212,27,42,19.43545776292582,70,Monaragala,Mist,232.71
2024-08-31,Dambulla,241.16,London,1.58,16,117,25.1,98,Hambantota,Drizzle,257.95
2018-06-28,Dambulla,238.25,London,1.441,14,112,26.0,85,Batticaloa,Clouds,254.87
2022-01-09,Colombo,308.84,London,1.726,78,63,30.5,73,Matale,Rain,347.07
2019-11-11,Dambulla,287.46,Doha,1.122,59,33,25.33756134033316,92,Colombo,Mist,311.71
2021-03-30,Dambulla,306.55,Doha,1.188,99,71,29.7,89,Kalutara,Rain,354.58
2024-05-28,Colombo,229.98,Dubai,1.221,11,129,27.798165510816645,79,Badulla,Mist,236.88
2017-07-28,Dambulla,280.66,London,1.616,29,80,25.070746078458566,67,Vavuniya,Smoke,285.91
2017-07-02,Colombo,247.74,Dubai,1.088,5,114,28.539450394150563,53,Gampaha,Mist,267.3
2016-11-28,Colombo,294.28,Doha,1.077,56,69,30.8,99,Kalutara,Thunderstorm,325.57
2015-08-09,Pettah,327.1,Paris,1.791,106,48,24.614505818828675,52,Kilinochchi,Mist,333.4
2019-04-15,Dambulla,206.36,Dubai,1.008,18,135,31.758921125292094,54,Trincomalee,Ash,196.02
2018-11-04,Colombo,324.53,Dubai,1.159,40,49,27.9,76,Nuwara Eliya,Clouds,384.48
2018-04-09,Pettah,272.75,Dubai,1.075,43,77,24.8,80,Mullaitivu,Drizzle,257.78
2021-01-02,Colombo,266.07,Paris,1.356,6,130,29.831180487102813,78,Batticaloa,Fog,273.08
2023-10-04,Colombo,396.42,London,2.232,122,4,22.1,64,Monaragala,Drizzle,439.36
2023-08-28,Pettah,232.21,Doha,1.043,13,128,24.706860544691025,64,Kandy,Snow,233.35
2023-06-18,Colombo,273.03,London,1.582,54,73,33.713736086845685,67,Kilinochchi,Smoke,303.14
2019-08-30,Dambulla,181.0,Dubai,1.138,0,126,26.0,61,Kegalle,Clouds,180.47
2019-05-18,Pettah,215.18,Dubai,1.066,1,119,25.2,75,Hambantota,Clouds,220.54
2021-08-11,Colombo,229.69,Doha,1.093,3,124,18.705796428480152,69,Puttalam,Fog,236.95
2019-06-26,Colombo,297.48,Doha,0.946,69,74,31.2,74,Polonnaruwa,Rain,303.81
2021-09-20,Dambulla,169.72,London,1.413,7,122,16.462938276231572,84,Anuradhapura,Mist,180.75
2023-05-20,Pettah,262.05,Doha,1.103,80,46,26.0,69,Kegalle,Tornado,250.07
2022-04-09,Colombo,250.8,Dubai,1.126,5,117,26.271286207058253,80,Mullaitivu,Haze,259.74
2024-08-18,Colombo,350.77,Doha,1.161,84,62,26.018378696996415,49,Matale,Mist,351.45
2016-08-14,Dambulla,218.69,London,1.54,33,47,23.1,67,Puttalam,Clouds,223.55
2021-10-29,Colombo,290.19,Doha,1.263,76,26,24.3,77,Puttalam,Clouds,292.23
2017-12-04,Colombo,245.85,Paris,1.452,16,131,27.1,97,Puttalam,Drizzle,271.34
2022-10-25,Pettah,363.01,Doha,1.281,99,35,34.7,47,Gampaha,Clouds,378.48
2023-03-10,Colombo,287.91,Dubai,1.243,105,53,33.4,85,Badulla,Rain,354.1
2020-10-03,Pettah,282.37,Paris,1.49,18,123,31.55782826254621,60,Vavuniya,Smoke,280.6
2022-04-18,Colombo,258.33,London,1.606,36,34,27.146788563455967,76,Kilinochchi,Mist,273.92
2024-07-06,Pettah,289.8,Dubai,1.193,99,54,23.4,59,Puttalam,Tornado,287.68
2020-10-21,Colombo,238.02,London,1.388,7,121,29.5,52,Trincomalee,Squall,255.55
2020-03-16,Dambulla,236.78,Paris,1.384,5,126,28.6,47,Ampara,Clear,256.22
2023-03-04,Colombo,259.93,Doha,1.018,4,124,24.22765826318569,57,Nuwara Eliya,Ash,292.34
2020-07-19,Colombo,359.66,Doha,1.198,89,39,31.7,100,Kalutara,Rain,354.49
2022-05-31,Dambulla,205.8,Dubai,1.106,25,115,25.0,77,Jaffna,Squall,226.03
2016-03-20,Pettah,294.97,Dubai,1.236,102,34,30.9,74,Kilinochchi,Thunderstorm,312.49
2022-07-15,Dambulla,207.29,London,1.433,11,125,19.217003830562305,78,Puttalam,Mist,212.81
2019-11-11,Dambulla,252.27,London,1.389,18,131,27.1,95,Kalutara,Rain,263.97
2015-09-13,Colombo,307.17,London,1.642,74,60,26.9,64,Matara,Clear,288.02
2016-03-10,Dambulla,237.67,Dubai,1.016,13,126,25.3,60,Vavuniya,Thunderstorm,263.18
2024-05-10,Pettah,243.32,Paris,1.585,14,131,30.902506137888004,76,Matara,Ash,241.9
2021-05-18,Pettah,249.22,Paris,1.567,26,27,22.0238586295062,72,Monaragala,Mist,257.06
2016-04-16,Colombo,303.06,Paris,1.854,104,84,27.3,68,Kegalle,Clouds,296.78
2017-02-11,Colombo,320.51,Paris,1.749,90,65,30.8,61,Mullaitivu,Clear,359.32
2020-06-11,Colombo,232.44,Paris,1.538,23,116,23.8,48,Kegalle,Clear,238.86
2017-05-16,Dambulla,199.91,Doha,1.155,12,130,22.4,79,Hambantota,Clear,211.27
2015-11-06,Colombo,408.82,London,2.025,132,8,19.73539111003015,72,Hambantota,Mist,469.69
2023-02-09,Dambulla,228.87,Doha,0.975,25,120,22.754134832314584,61,Matale,Snow,259.82
2024-10-19,Pettah,406.67,Paris,1.847,113,5,20.163915153009313,88,Kandy,Mist,408.79
2022-06-06,Colombo,248.93,Doha,0.951,26,35,26.46849684584565,61,Monaragala,Smoke,267.98
2024-04-29,Pettah,317.63,Paris,1.653,94,71,31.4,94,Batticaloa,Squall,297.07
2017-11-11,Pettah,216.11,Doha,0.981,15,124,26.635151376817706,77,Badulla,Mist,246.87
2017-08-26,Colombo,259.9,Paris,1.368,20,118,32.9,72,Kilinochchi,Clouds,247.88
2021-01-05,Colombo,305.08,Paris,1.333,32,83,35.3,74,Matara,Clear,335.57
2018-01-05,Dambulla,190.82,Doha,0.958,8,125,24.547931547886286,71,Kegalle,Fog,209.8
2019-09-10,Pettah,277.7,London,1.783,98,47,30.386687970962463,79,Jaffna,Sand,283.65
2019-11-13,Colombo,277.33,Paris,1.413,11,112,31.13893820856665,65,Galle,Ash,282.16
2022-06-25,Colombo,316.3,London,1.789,45,38,27.8,65,Mullaitivu,Clear,331.84
2018-08-08,Dambulla,205.47,Doha,0.995,34,78,23.0,99,Anuradhapura,Thunderstorm,220.11
2019-11-21,Pettah,243.18,Dubai,1.259,73,48,31.879051766435904,57,Ratnapura,Dust,261.82
2017-11-19,Colombo,236.41,London,1.561,25,130,28.52863730050469,54,Kurunegala,Ash,263.82
2021-11-18,Pettah,318.38,Dubai,1.231,77,42,29.976807986994213,63,Hambantota,Dust,353.55
2024-11-06,Colombo,297.92,Dubai,1.106,22,123,28.48542962162054,89,Kalutara,Ash,323.12
2022-12-05,Pettah,257.66,Paris,1.415,11,124,27.155319293249057,62,Galle,Ash,263.09
2024-10-14,Pettah,371.58,Paris,1.928,135,10,29.6,100,Matara,Thunderstorm,372.62
2020-09-07,Dambulla,230.2,Doha,1.036,24,126,27.99902402305352,65,Kandy,Smoke,236.37
2018-12-24,Pettah,277.57,Doha,1.215,92,43,32.5,62,Kilinochchi,Tornado,299.14
2019-12-14,Colombo,243.4,Dubai,1.035,8,115,35.6,59,Kilinochchi,Squall,270.14
2017-03-11,Colombo,328.44,Paris,1.949,102,44,32.5,71,Mannar,Squall,383.75
2018-06-10,Colombo,227.63,Dubai,1.073,16,123,27.988987893678857,76,Monaragala,Ash,221.96
2021-04-29,Dambulla,317.52,London,1.874,105,59,29.957287949320538,70,Hambantota,Smoke,303.37
2021-07-14,Dambulla,241.91,London,1.715,62,66,28.6,77,Badulla,Squall,271.25
2019-01-04,Pettah,320.35,London,1.545,58,83,26.2,56,Vavuniya,Tornado,350.82
2017-03-07,Dambulla,251.05,Paris,1.409,43,29,30.367902419160153,50,Matale,Snow,267.45
2020-07-27,Colombo,237.92,Doha,1.022,16,114,29.48895437760632,48,Kurunegala,Haze,237.73
2020-08-14,Pettah,198.12,Paris,1.422,25,110,28.17843078905578,63,Monaragala,Ash,202.73
2023-08-17,Dambulla,226.2,London,1.561,22,110,25.0,89,Batticaloa,Rain,242.21
2020-07-22,Colombo,307.52,London,1.703,79,74,25.865595591006233,62,Monaragala,Dust,298.56
2020-10-10,Colombo,362.89,Doha,1.215,107,73,30.811091875936327,45,Trincomalee,Haze,359.55
2022-04-03,Pettah,255.14,Dubai,1.152,39,57,31.5,73,Matale,Drizzle,258.9
2023-05-21,Pettah,240.71,Doha,1.0,3,128,31.0,62,Galle,Clouds,237.26
2019-09-11,Colombo,241.89,London,1.631,25,85,28.668340876933982,82,Badulla,Snow,229.46
2016-03-14,Dambulla,213.62,London,1.433,3,135,25.01422131979617,58,Hambantota,Snow,247.75
2018-09-03,Colombo,300.98,Paris,1.464,55,52,33.7,56,Polonnaruwa,Clear,307.89
2024-08-13,Colombo,290.61,Paris,1.801,82,75,30.0,62,Badulla,Clouds,284.79
2024-05-04,Pettah,230.4,Doha,0.877,21,111,23.5,64,Monaragala,Thunderstorm,236.58
2018-05-27,Pettah,240.12,Doha,1.12,21,128,22.7,51,Vavuniya,Clear,252.57
2022-12-22,Pettah,246.19,Dubai,1.016,24,126,32.317591636685194,51,Mannar,Smoke,266.16
2024-07-18,Pettah,243.76,Dubai,1.067,28,53,29.787058869997853,67,Mannar,Ash,248.31
2020-10-18,Colombo,289.51,Paris,1.726,70,81,23.36125149441886,62,Ratnapura,Fog,298.72
2015-10-10,Pettah,322.41,London,1.65,68,62,27.716248317409246,61,Nuwara Eliya,Smoke,325.27
2016-02-10,Colombo,281.13,Dubai,1.287,45,75,25.2,82,Hambantota,Clouds,326.6
2016-12-25,Dambulla,376.5,Doha,1.374,134,6,22.07565666323972,64,Mullaitivu,Mist,430.39
2024-07-26,Colombo,399.6,Paris,2.088,125,3,22.5,69,Kurunegala,Rain,414.02
2019-07-11,Dambulla,214.25,Doha,1.067,23,119,31.831991727854742,48,Matale,Dust,212.04
2021-02-28,Dambulla,331.58,Dubai,1.524,117,5,30.88945898797558,72,Puttalam,Ash,360.22
2016-04-29,Dambulla,240.46,Doha,1.064,47,80,27.6,89,Mannar,Squall,250.07
2024-06-22,Pettah,240.58,Paris,1.453,4,127,28.1,84,Gampaha,Thunderstorm,237.73
2018-04-07,Dambulla,264.81,London,1.615,65,44,31.065806028799535,45,Matale,Sand,263.74
2024-06-10,Colombo,323.05,London,1.797,62,39,28.2,46,Galle,Clouds,321.6
2023-02-16,Colombo,284.95,Doha,0.903,9,129,27.2,100,Galle,Thunderstorm,296.69
2021-03-22,Colombo,242.31,London,1.595,3,128,23.6,68,Kurunegala,Clouds,272.93
2018-07-20,Dambulla,440.5,Dubai,1.454,110,7,27.8,81,Vavuniya,Rain,469.04
2018-04-10,Dambulla,293.36,Paris,1.773,83,32,33.35260658863437,64,Mullaitivu,Ash,287.41
2019-10-11,Dambulla,357.2,Dubai,1.511,126,1,38.327090525083456,52,Kilinochchi,Smoke,409.67
2017-11-04,Dambulla,219.78,London,1.667,27,79,24.32286341834743,47,Trincomalee,Snow,233.38
2016-03-07,Pettah,402.14,Dubai,1.4,131,6,27.701709346553024,75,Trincomalee,Mist,457.89
2018-11-09,Colombo,272.79,London,1.679,37,78,31.0,67,Kilinochchi,Clouds,299.87
2015-08-08,Pettah,330.19,Doha,1.256,102,81,27.83349105269212,64,Matale,Mist,368.47
2020-01-27,Dambulla,225.05,London,1.49,15,116,35.9,78,Mannar,Squall,241.6
2018-02-14,Pettah,234.31,Dubai,1.163,11,114,26.8,70,Mannar,Clouds,248.2
2017-03-07,Dambulla,325.56,Paris,1.938,125,10,34.4,45,Kilinochchi,Clouds,368.87
2018-12-19,Colombo,261.42,Doha,0.864,11,127,26.9,76,Batticaloa,Tornado,282.97
2019-03-10,Dambulla,285.55,Paris,1.972,104,52,33.3,61,Gampaha,Squall,323.65
2022-12-07,Dambulla,282.52,London,1.725,70,74,34.4,78,Gampaha,Drizzle,305.31
2024-11-13,Colombo,384.01,Doha,1.271,125,8,25.886556059836213,88,Badulla,Haze,420.78
2015-09-07,Colombo,330.62,Paris,1.821,108,59,23.6,86,Hambantota,Thunderstorm,334.53
2022-06-11,Colombo,351.42,Paris,1.654,110,35,28.85292314280724,68,Ratnapura,Ash,333.57
2018-04-06,Colombo,273.35,Paris,1.591,40,48,28.673518239951594,78,Mannar,Sand,290.69
2023-03-11,Dambulla,226.48,London,1.442,7,131,31.685644080636774,53,Galle,Dust,239.12
2022-09-03,Dambulla,244.99,Dubai,1.134,20,132,23.6,75,Kandy,Tornado,252.03
2018-01-09,Dambulla,293.77,Dubai,1.367,118,7,21.8,73,Kurunegala,Clear,351.98
2018-05-08,Dambulla,222.68,London,1.547,25,120,37.93735688854016,65,Polonnaruwa,Sand,232.35
2020-03-07,Pettah,317.52,Doha,1.114,99,34,27.3,82,Colombo,Clouds,337.57
2024-08-10,Colombo,301.34,Paris,1.419,25,126,25.3,50,Vavuniya,Squall,316.03
2015-09-16,Colombo,333.89,Paris,1.736,85,33,27.3,74,Mannar,Clouds,337.92
2020-06-13,Pettah,204.14,London,1.539,0,133,27.52800989305328,89,Jaffna,Fog,220.06
2022-02-09,Pettah,250.62,Paris,1.687,55,71,30.3,60,Mannar,Squall,282.61
2024-06-23,Pettah,237.21,London,1.51,24,131,22.560121968804605,78,Anuradhapura,Mist,242.49
2021-03-23,Pettah,422.07,Dubai,1.373,128,6,28.39267713330845,72,Nuwara Eliya,Dust,481.64
2018-12-25,Pettah,276.72,Dubai,1.383,80,34,30.424088833694817,62,Polonnaruwa,Mist,298.69
2017-08-05,Pettah,242.68,Paris,1.395,15,135,25.9,65,Ratnapura,Clouds,243.84
2024-06-30,Pettah,236.75,Dubai,1.066,8,119,29.84259282038063,55,Gampaha,Snow,243.81
2020-08-20,Pettah,285.53,Paris,1.559,41,35,27.889979449547944,63,Mullaitivu,Ash,278.11
2021-05-26,Pettah,252.02,Doha,1.023,22,115,23.9,72,Matara,Squall,247.31
2020-12-03,Pettah,415.44,Dubai,1.611,110,5,29.5,77,Colombo,Clouds,482.37
2021-06-25,Colombo,429.44,London,1.834,114,7,27.813492229410336,69,Mannar,Fog,445.72
2021-02-01,Pettah,220.33,London,1.568,27,71,26.331949683692038,62,Anuradhapura,Sand,240.53
2024-09-08,Colombo,324.81,London,1.678,84,53,24.2,76,Matara,Thunderstorm,319.54
2016-01-15,Colombo,291.83,Doha,1.161,83,70,28.084696118630916,71,Monaragala,Fog,328.02
2023-04-04,Pettah,224.66,Dubai,1.114,7,131,25.683309813480523,60,Matara,Smoke,233.43
2019-09-22,Pettah,229.14,Dubai,1.058,8,122,29.7,87,Colombo,Thunderstorm,235.75
2021-01-24,Colombo,322.76,Doha,1.107,78,69,27.7,80,Ampara,Squall,356.25
2023-02-14,Pettah,386.54,London,2.203,110,10,23.6,100,Kandy,Rain,399.94
2023-11-07,Dambulla,225.09,Paris,1.532,22,115,28.496539787426812,95,Colombo,Snow,246.62
2019-03-08,Colombo,327.72,London,1.596,47,82,27.651401548844166,54,Ampara,Smoke,350.17
2022-08-16,Colombo,238.22,London,1.746,46,59,26.1,61,Kegalle,Clouds,253.47
2020-08-14,Dambulla,235.42,London,1.616,31,38,25.3,77,Mullaitivu,Tornado,242.55
2020-07-23,Pettah,311.38,Paris,1.663,64,48,26.253358783123357,61,Galle,Ash,297.16
2023-02-12,Pettah,241.18,London,1.487,18,122,33.4307688531755,48,Mannar,Smoke,267.43
2020-09-30,Pettah,343.78,Doha,1.217,99,38,30.5,65,Matale,Clouds,360.56
2018-04-22,Colombo,283.74,Dubai,1.223,41,33,19.522710775374915,68,Monaragala,Fog,300.37
2021-01-10,Dambulla,234.63,Paris,1.515,10,135,22.165364735168883,64,Galle,Fog,253.43
2018-03-03,Pettah,298.76,Paris,1.636,39,32,33.79812103432826,84,Batticaloa,Dust,332.15
2019-02-10,Dambulla,252.52,Dubai,1.069,6,113,28.0,68,Nuwara Eliya,Clear,283.33
2016-05-12,Dambulla,369.16,Dubai,1.391,113,5,23.303146771650013,60,Gampaha,Mist,401.11
2020-12-19,Pettah,261.44,London,1.639,55,34,25.1,65,Gampaha,Tornado,292.85
2024-12-19,Colombo,290.59,Dubai,1.185,55,44,30.237916032712842,57,Trincomalee,Haze,307.22
2019-11-23,Colombo,363.62,London,1.812,97,30,25.6,75,Hambantota,Squall,410.2
2018-11-11,Dambulla,230.56,Doha,1.098,14,133,27.0,69,Ampara,Squall,263.92
2024-01-15,Colombo,224.07,Paris,1.42,28,59,32.1,73,Kegalle,Thunderstorm,240.09
2018-07-07,Pettah,225.34,Paris,1.469,15,134,23.2,63,Monaragala,Clear,222.53
2015-03-12,Dambulla,228.85,Paris,1.593,16,110,24.3,51,Vavuniya,Tornado,256.22
2018-03-26,Pettah,331.7,London,1.748,80,39,28.1,56,Galle,Clouds,373.18
2016-02-06,Dambulla,201.61,London,1.694,25,129,26.81499575431004,95,Jaffna,Fog,226.25
2022-05-11,Pettah,222.23,London,1.46,24,120,26.97343384301153,80,Anuradhapura,Haze,228.02
2021-05-16,Colombo,337.71,Dubai,1.223,93,76,26.2,83,Ampara,Thunderstorm,338.75
2021-11-20,Colombo,368.6,London,2.254,113,8,28.3,68,Kegalle,Clouds,460.38
2024-11-03,Dambulla,250.38,Paris,1.405,16,116,27.81749109213306,75,Nuwara Eliya,Smoke,277.91
2018-10-02,Colombo,324.11,Doha,1.189,102,85,26.9,80,Ratnapura,Rain,332.35
2019-08-21,Colombo,265.8,London,1.511,25,125,28.043522242445658,74,Hambantota,Smoke,277.0
2020-02-12,Colombo,281.31,Doha,1.094,64,78,31.203441765109307,67,Kegalle,Smoke,292.93
2022-01-07,Dambulla,330.76,London,1.599,106,70,27.121311296145805,81,Kalutara,Fog,357.07
2015-03-28,Dambulla,293.09,London,1.597,78,67,28.4,57,Galle,Rain,334.76
2015-06-11,Dambulla,265.82,Dubai,1.276,71,77,26.350101996057816,65,Mannar,Mist,280.15
2023-09-05,Pettah,372.96,Doha,1.401,119,6,27.5,77,Colombo,Clear,390.99
2024-12-18,Colombo,362.08,Dubai,1.37,108,45,34.690113207999666,81,Colombo,Ash,384.13
2020-07-04,Dambulla,286.84,London,1.536,31,25,30.308609253273165,70,Mullaitivu,Haze,281.2
2016-11-20,Colombo,395.57,Paris,1.985,122,4,22.60550811901411,77,Badulla,Snow,459.99
2017-02-12,Dambulla,232.79,Paris,1.397,39,62,29.1,80,Mannar,Thunderstorm,238.87
2016-02-16,Dambulla,296.99,Paris,1.708,87,32,24.2,54,Trincomalee,Rain,325.96
2022-07-26,Dambulla,261.57,London,1.596,55,73,30.2,74,Hambantota,Clouds,271.51
2023-10-23,Pettah,236.76,Dubai,1.067,4,135,26.630480937557454,76,Kandy,Smoke,254.19
2019-04-04,Pettah,196.71,Doha,0.945,2,129,32.2,75,Badulla,Thunderstorm,187.73
2021-03-06,Colombo,370.39,London,1.944,81,25,28.1,43,Vavuniya,Clouds,375.21
2023-07-13,Colombo,275.59,London,1.349,14,128,24.514637001359297,81,Kandy,Ash,270.69
2022-12-23,Pettah,363.74,London,2.233,130,9,24.7,61,Mannar,Clouds,414.97
2017-05-27,Pettah,438.05,London,1.993,115,4,24.6,70,Nuwara Eliya,Clouds,443.04
2016-12-09,Pettah,378.44,Paris,1.874,116,7,24.6,61,Ampara,Drizzle,465.59
2021-10-26,Dambulla,327.91,London,1.803,103,53,31.4,72,Colombo,Clouds,322.1
2015-07-05,Dambulla,227.5,London,1.386,24,128,25.0,61,Ampara,Tornado,237.47
2017-03-10,Colombo,476.25,Doha,1.298,119,5,20.46367450044951,62,Galle,Snow,567.66
2019-08-07,Colombo,235.11,Dubai,1.168,18,114,30.4,58,Kilinochchi,Squall,247.97
2017-11-25,Colombo,372.54,London,1.958,115,3,32.4,91,Polonnaruwa,Rain,449.63
2020-11-10,Dambulla,377.12,Doha,1.512,127,5,30.110865211930243,54,Trincomalee,Dust,449.69
2024-12-19,Dambulla,242.46,London,1.837,62,41,32.1,48,Kilinochchi,Squall,256.66
2017-12-13,Pettah,252.86,Paris,1.57,51,32,26.7,62,Kegalle,Tornado,270.03
2022-11-24,Colombo,374.98,Doha,1.445,133,10,25.06924408086447,53,Puttalam,Dust,450.91
2016-06-23,Pettah,277.74,Doha,1.098,43,52,30.3,48,Matale,Squall,291.21
2020-08-14,Pettah,279.58,Paris,1.709,83,69,28.429594548230558,60,Gampaha,Fog,277.57
2016-06-24,Colombo,265.34,Dubai,1.245,50,68,33.3,70,Polonnaruwa,Tornado,270.73
2024-11-27,Colombo,290.49,Dubai,1.13,30,42,29.9,75,Kandy,Rain,317.36
2023-06-15,Colombo,333.27,Dubai,1.324,101,27,24.4,60,Kegalle,Tornado,315.17
2021-10-19,Colombo,229.89,Doha,1.019,15,133,29.522953537712574,59,Kegalle,Dust,228.01
2024-10-13,Dambulla,262.76,Paris,1.673,62,47,28.4,80,Kilinochchi,Clouds,262.31
2016-08-19,Dambulla,267.94,Doha,1.17,108,74,26.6,82,Jaffna,Drizzle,281.32
2016-02-10,Dambulla,192.58,London,1.491,3,115,27.66671654405915,67,Puttalam,Smoke,205.34
2022-07-09,Colombo,233.68,Dubai,1.085,20,130,24.1,89,Kandy,Rain,220.68
2019-10-02,Pettah,238.69,Doha,1.161,37,38,28.8,65,Badulla,Clouds,248.56
2016-11-28,Pettah,267.85,Dubai,1.125,36,72,22.3,90,Ampara,Thunderstorm,283.79
2022-12-04,Dambulla,288.3,Dubai,1.336,65,65,32.983547499923475,65,Matara,Dust,317.55
2017-03-26,Colombo,369.2,Doha,1.116,66,71,24.030260991461464,48,Vavuniya,Snow,387.08
2020-11-10,Dambulla,226.26,Dubai,1.077,24,115,28.1,74,Matara,Tornado,221.6
2020-07-22,Colombo,444.61,London,1.74,130,9,29.29400117227746,48,Galle,Ash,470.6
2017-10-31,Pettah,286.16,Paris,1.631,49,50,23.590758347684787,67,Nuwara Eliya,Haze,277.97
